44.134872062,7.656434961484522e-13,8.529280029468193,7.319337359776417e-14
44.200641499,7.656434961484522e-13,8.529280029468193,7.319337359776417e-14
44.168456314,7.656434961484522e-13,8.529280029468193,7.319337359776417e-14
62.913497609,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
62.830981798,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
65.662726198,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
65.573473629,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
65.487496657,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
65.505309748,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
62.795981763,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
53.070038769,9.605009651072975e-13,32.27095282498333,8.210164883595169e-14
64.226471985,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
65.674227387,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
65.647979337,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
62.862491119,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
62.849807391,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
62.976292625,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
63.025001253,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
69.315951232,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
65.005163698,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
65.465296973,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
53.169139783,9.605009651072975e-13,32.27095282498333,8.210164883595169e-14
65.56431354,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
62.95329096,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
62.857118675,1.0991721947738997e-12,20.45506932954025,9.107540151851595e-14
69.853097285,1.1008116277685803e-12,151.19816499254904,9.426403337987125e-14
70.061168106,1.1008116277685803e-12,151.19816499254904,9.426403337987125e-14
66.726689404,1.1008116277685803e-12,151.19816499254904,9.426403337987125e-14
66.890562194,1.1008116277685803e-12,151.19816499254904,9.426403337987125e-14
76.851561009,1.2459119995054569e-12,41.472232164985044,1.0062820079587349e-13
74.803635267,1.2459119995054569e-12,41.472232164985044,1.0062820079587349e-13
74.615718243,1.2459119995054569e-12,41.472232164985044,1.0062820079587349e-13
51.240403269,9.605009651072975e-13,32.27095282498333,8.210164883595169e-14
75.949954055,1.2459119995054569e-12,41.472232164985044,1.0062820079587349e-13
75.898616194,1.2459119995054569e-12,41.472232164985044,1.0062820079587349e-13
74.922199985,1.2459119995054569e-12,41.472232164985044,1.0062820079587349e-13
74.837869898,1.2459119995054569e-12,41.472232164985044,1.0062820079587349e-13
69.572651918,1.2459119995054569e-12,41.472232164985044,1.0062820079587349e-13
51.257196428,9.605009651072975e-13,32.27095282498333,8.210164883595169e-14
39.471878605,6.627480503676052e-13,4.4733323901235496,6.731920623570576e-14
40.27442705,6.627480503676052e-13,4.4733323901235496,6.731920623570576e-14
39.623630595,6.627480503676052e-13,4.4733323901235496,6.731920623570576e-14
39.568829337,6.627480503676052e-13,4.4733323901235496,6.731920623570576e-14
43.878185728,7.656434961484522e-13,8.529280029468193,7.319337359776417e-14
